id,bucket,role,source,mamay4_score,lapa_score,aya_score,mamay12_score,mamay4_latency_ms,lapa_latency_ms,aya_latency_ms,mamay12_latency_ms,best_of_mamay4_lapa_aya,score_var_3,cite_as_thesis
zno-ukr-06-6-325,knowledge,headline,zno,1.0,1.0,1.0,0.0,596.2,482.4,301.9,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
zno-ukr-06-6-326,knowledge,headline,zno,1.0,1.0,1.0,0.0,270.4,260.5,3184.4,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
zno-ukr-06-6-334,knowledge,headline,zno,0.0,0.0,0.0,0.0,1103.7,254.0,1006.9,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
zno-ukr-06-6-343,knowledge,headline,zno,0.0,0.0,0.0,0.0,312.8,437.2,70.4,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
zno-ukr-07-7-383,knowledge,headline,zno,1.0,1.0,1.0,0.0,490.5,251.0,463.1,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
zno-ukr-07-7-390,knowledge,headline,zno,0.0,0.0,0.0,0.0,534.5,251.7,1389.4,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
zno-ukr-07-7-398,knowledge,headline,zno,1.0,1.0,1.0,0.0,490.4,250.8,70.0,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
zno-ukr-08-8-417,knowledge,headline,zno,0.0,0.0,0.0,0.0,925.4,250.3,1912.4,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
zno-ukr-08-8-420,knowledge,headline,zno,0.0,0.0,0.0,0.0,1274.2,188.6,4649.3,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
zno-ukr-08-8-431,knowledge,headline,zno,1.0,1.0,1.0,0.0,403.0,255.3,985.0,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
zno-ukr-09-9-465,knowledge,headline,zno,0.0,0.0,0.0,0.0,797.3,251.2,4837.3,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
zno-ukr-09-9-490,knowledge,headline,zno,0.0,0.0,0.0,0.0,438.9,248.8,568.9,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
zno-ukr-10-10-515,knowledge,headline,zno,0.0,0.0,0.0,0.0,963.0,248.8,350.8,0.3,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
zno-ukr-11-11-583,knowledge,headline,zno,1.0,1.0,1.0,0.0,396.3,189.9,1717.0,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
zno-ukr-13-13-651,knowledge,headline,zno,0.0,0.0,0.0,0.0,5490.0,248.2,3860.1,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
zno-ukr-13-13-666,knowledge,headline,zno,0.0,0.0,0.0,0.0,137.7,186.9,4048.6,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
zno-ukr-14-14-725,knowledge,headline,zno,0.0,0.0,0.0,0.0,657.4,248.8,1620.1,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
zno-ukr-14-14-734,knowledge,headline,zno,1.0,1.0,1.0,0.0,440.6,248.3,70.1,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
zno-ukr-16-16-813,knowledge,headline,zno,0.0,0.0,0.0,0.0,178.6,187.4,4395.3,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
zno-ukr-17-17-842,knowledge,headline,zno,0.0,0.0,0.0,0.0,134.3,247.6,3912.9,0.3,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
zno-ukr-18-18-898,knowledge,headline,zno,1.0,1.0,1.0,0.0,267.6,188.8,70.8,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
zno-ukr-19-19-960,knowledge,headline,zno,1.0,1.0,1.0,0.0,4697.2,427.7,2385.7,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
zno-ukr-20-20-1001,knowledge,headline,zno,0.0,0.0,0.0,0.0,1284.5,252.0,3236.5,0.3,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
zno-ukr-20-20-1011,knowledge,headline,zno,1.0,1.0,1.0,0.0,5328.2,397.3,1357.3,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
zno-ukr-20-20-1013,knowledge,headline,zno,1.0,1.0,1.0,0.0,982.3,253.5,70.8,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
zno-ukr-20-20-1014,knowledge,headline,zno,1.0,1.0,1.0,0.0,1466.9,251.3,3060.3,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
zno-ukr-20-20-993,knowledge,headline,zno,0.0,0.0,0.0,0.0,362.4,188.0,3128.1,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
zno-ukr-21-21-1054,knowledge,headline,zno,0.0,0.0,0.0,0.0,1012.9,187.6,7290.7,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
zno-ukr-22-22-1092,knowledge,headline,zno,0.0,0.0,0.0,0.0,2290.6,188.0,5055.4,0.3,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
zno-ukr-23-23-1135,knowledge,headline,zno,0.0,0.0,0.0,0.0,3889.4,248.4,4937.5,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
zno-ukr-23-23-1146,knowledge,headline,zno,0.0,0.0,0.0,0.0,750.9,248.4,6418.3,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
zno-ukr-23-23-1150,knowledge,headline,zno,0.0,0.0,0.0,0.0,2254.3,187.5,5516.6,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
zno-ukr-23-23-1169,knowledge,headline,zno,0.0,0.0,0.0,0.0,527.7,188.2,70.5,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
zno-ukr-26-26-1287,knowledge,headline,zno,0.0,0.0,0.0,0.0,21624.8,187.5,2344.9,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
zno-ukr-26-26-1299,knowledge,headline,zno,0.0,0.0,0.0,0.0,659.9,187.4,1045.1,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
zno-ukr-28-28-1380,knowledge,headline,zno,0.0,0.0,0.0,0.0,135.4,248.5,3144.5,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
zno-ukr-28-28-1384,knowledge,headline,zno,1.0,1.0,1.0,0.0,4991.0,517.6,2420.1,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
zno-ukr-28-28-1406,knowledge,headline,zno,0.0,0.0,0.0,0.0,396.9,251.5,61.8,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
zno-ukr-31-31-1525,knowledge,headline,zno,0.0,0.0,0.0,0.0,1232.7,188.3,6608.6,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
zno-ukr-31-31-1529,knowledge,headline,zno,0.0,0.0,0.0,0.0,18692.4,190.5,3402.7,0.3,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
zno-ukr-31-31-1539,knowledge,headline,zno,0.0,0.0,0.0,0.0,137.4,250.6,1372.5,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
zno-ukr-32-32-1591,knowledge,headline,zno,0.0,0.0,0.0,0.0,2073.0,251.4,1798.0,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
zno-ukr-33-33-1608,knowledge,headline,zno,0.0,0.0,0.0,0.0,877.7,189.5,8519.0,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
zno-ukr-34-34-1679,knowledge,headline,zno,0.0,0.0,0.0,0.0,454.0,254.6,1005.4,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
zno-ukr-35-35-1704,knowledge,headline,zno,0.0,0.0,0.0,0.0,314.4,191.7,1381.3,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
zno-ukr-35-35-1744,knowledge,headline,zno,0.0,0.0,0.0,0.0,534.6,248.7,1691.7,0.3,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
zno-ukr-38-38-1866,knowledge,headline,zno,0.0,0.0,0.0,0.0,1358.5,248.8,546.5,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
zno-ukr-39-39-1896,knowledge,headline,zno,0.0,0.0,0.0,0.0,834.7,248.5,5262.7,0.3,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
zno-ukr-40-40-1919,knowledge,headline,zno,0.0,0.0,0.0,0.0,406.1,188.0,601.9,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
zno-ukr-40-40-1952,knowledge,headline,zno,0.0,0.0,0.0,0.0,14397.1,187.7,4903.3,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
zno-ukr-44-44-2011,knowledge,headline,zno,1.0,1.0,1.0,0.0,269.5,252.2,852.4,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
zno-ukr-45-45-2031,knowledge,headline,zno,0.0,0.0,0.0,0.0,969.8,186.8,4107.2,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
zno-ukr-45-45-2046,knowledge,headline,zno,0.0,0.0,0.0,0.0,6753.0,249.9,2704.2,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
zno-ukr-46-46-2055,knowledge,headline,zno,0.0,0.0,1.0,0.0,136.1,253.1,778.5,0.2,aya,0.222222,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
zno-ukr-46-46-2061,knowledge,headline,zno,0.0,1.0,1.0,0.0,754.3,251.3,1948.1,0.2,lapa+aya,0.222222,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
zno-ukr-47-47-2076,knowledge,headline,zno,0.0,0.0,0.0,0.0,920.4,189.7,1872.2,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
zno-ukr-48-48-2099,knowledge,headline,zno,1.0,1.0,0.0,0.0,1277.9,252.2,4202.7,0.3,mamay4+lapa,0.222222,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
zno-ukr-48-48-2112,knowledge,headline,zno,0.0,1.0,0.0,0.0,926.2,187.0,5937.4,0.2,lapa,0.222222,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
zno-ukr-48-48-2120,knowledge,headline,zno,1.0,1.0,1.0,0.0,6940.5,459.0,2238.5,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
zno-ukr-48-48-2122,knowledge,headline,zno,1.0,1.0,0.0,0.0,2321.3,251.5,1684.9,0.2,mamay4+lapa,0.222222,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
zno-ukr-48-48-2129,knowledge,headline,zno,0.0,1.0,0.0,0.0,405.1,249.7,4215.9,0.2,lapa,0.222222,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
flores-en-uk-dev-1,translate,headline,flores,0.8024282560706402,0.8172043010752688,0.8131991051454139,0.7814207650273224,3724.6,3312.2,1403.0,5058.4,lapa,3.9e-05,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
flores-en-uk-dev-100,translate,headline,flores,0.6901172529313232,0.6806649168853892,0.7046632124352332,0.7010309278350516,2801.7,2028.6,1055.2,4015.7,aya,9.7e-05,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
flores-en-uk-dev-101,translate,headline,flores,0.7162891046386192,0.8203463203463203,0.8478964401294498,0.8206820682068208,2479.1,2407.9,1016.8,3705.2,aya,0.003212,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
flores-en-uk-dev-112,translate,headline,flores,0.7623604465709729,0.7550200803212851,0.8062745098039216,0.7681159420289854,2990.3,2960.4,1170.6,4072.6,aya,0.000512,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
flores-en-uk-dev-116,translate,headline,flores,0.9105211406096363,0.9498525073746312,0.9526686807653576,0.9464285714285714,2411.3,1839.8,844.7,3420.3,aya,0.00037,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
flores-en-uk-dev-117,translate,headline,flores,0.6902356902356903,0.7293729372937293,0.6868686868686869,0.7060755336617406,1458.3,1416.0,615.0,2164.3,lapa,0.000372,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
flores-en-uk-dev-122,translate,headline,flores,0.7367231638418079,0.7304964539007093,0.7797408716136631,0.7365967365967365,2191.6,1782.8,825.8,3115.2,aya,0.000479,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
flores-en-uk-dev-130,translate,headline,flores,0.6939704209328782,0.6689265536723163,0.7920792079207921,0.681917211328976,2029.0,1908.1,768.4,2904.4,aya,0.002824,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
flores-en-uk-dev-131,translate,headline,flores,0.7522012578616353,0.7947712418300654,0.8110236220472441,0.7418936446173799,1840.5,1487.4,634.5,2352.7,aya,0.000615,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
flores-en-uk-dev-134,translate,headline,flores,0.7249190938511326,0.7558528428093645,0.7127192982456141,0.7151095732410612,2412.9,2230.3,883.3,3085.0,lapa,0.00033,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
flores-en-uk-dev-135,translate,headline,flores,0.7033898305084746,0.7596899224806201,0.7979407979407979,0.7139303482587065,1370.7,1554.1,652.9,2856.7,aya,0.001508,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
flores-en-uk-dev-137,translate,headline,flores,0.8810916179337231,0.8609523809523809,0.8930817610062893,0.9031007751937984,1441.6,1507.3,519.3,2096.0,aya,0.000176,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
flores-en-uk-dev-138,translate,headline,flores,0.7786666666666667,0.7724867724867724,0.7466666666666667,0.6829268292682927,785.2,744.2,365.9,1112.0,mamay4,0.000192,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
flores-en-uk-dev-165,translate,headline,flores,0.771488469601677,0.757201646090535,0.8322981366459627,0.686046511627907,1366.7,1443.6,538.2,2288.9,aya,0.00106,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
flores-en-uk-dev-172,translate,headline,flores,0.7195767195767198,0.7315315315315315,0.8055555555555555,0.7204301075268817,1544.7,1411.5,559.1,2038.2,aya,0.001446,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
flores-en-uk-dev-179,translate,headline,flores,0.6666666666666666,0.6939890710382514,0.7532467532467534,0.6305555555555555,1885.6,1786.3,672.0,2168.7,aya,0.001306,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
flores-en-uk-dev-180,translate,headline,flores,0.6801932367149758,0.6359269932756965,0.6419047619047619,0.632768361581921,2143.9,1918.4,787.6,3276.3,mamay4,0.000385,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
flores-en-uk-dev-184,translate,headline,flores,0.82,0.78099173553719,0.8888888888888888,0.7690235690235692,3342.8,2654.1,1246.8,4782.3,aya,0.00199,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
flores-en-uk-dev-186,translate,headline,flores,0.6281310211946051,0.6281310211946051,0.6517690875232774,0.6108007448789571,1324.8,1106.0,518.7,1922.5,aya,0.000124,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
flores-en-uk-dev-195,translate,headline,flores,0.7000000000000001,0.7607843137254902,0.8470588235294118,0.7607843137254902,1758.0,1417.4,539.2,2288.4,aya,0.00364,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
flores-en-uk-dev-196,translate,headline,flores,0.49523809523809514,0.6408268733850129,0.5789473684210527,0.5681159420289855,879.6,1302.5,404.8,1482.0,lapa,0.003559,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
flores-en-uk-dev-20,translate,headline,flores,0.7573964497041419,0.7233626588465298,0.7551622418879056,0.7018572825024437,2233.3,2023.0,806.2,3080.7,mamay4,0.000242,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
flores-en-uk-dev-201,translate,headline,flores,0.728395061728395,0.8553459119496856,0.8369304556354916,0.784313725490196,2205.3,2158.2,978.8,3214.3,lapa,0.003137,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
flores-en-uk-dev-211,translate,headline,flores,0.7160493827160495,0.6987951807228916,0.6735395189003436,0.5454545454545454,699.4,557.6,308.6,1239.8,mamay4,0.000305,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
flores-en-uk-dev-230,translate,headline,flores,0.6468253968253969,0.6468253968253969,0.6468253968253969,0.6468253968253969,1218.4,996.7,461.1,1789.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
flores-en-uk-dev-238,translate,headline,flores,0.5951035781544255,0.6200466200466201,0.6145251396648044,0.7198364008179959,1718.2,1168.1,673.7,2226.8,lapa,0.000114,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
flores-en-uk-dev-254,translate,headline,flores,0.7176781002638523,0.7072945521698984,0.865100087032202,0.6843501326259948,2901.3,2415.4,1055.4,4027.3,aya,0.005194,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
flores-en-uk-dev-256,translate,headline,flores,0.8613569321533924,0.83768115942029,1.0,0.8613569321533924,1635.5,1489.1,557.6,2290.4,aya,0.005126,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
flores-en-uk-dev-263,translate,headline,flores,0.6666666666666666,0.7717391304347825,0.7396351575456054,0.7594501718213058,1327.6,1312.5,537.5,1925.7,lapa,0.001933,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
flores-en-uk-dev-265,translate,headline,flores,0.7980535279805353,0.7491166077738517,0.8493475682087781,0.7742690058479531,1900.2,1883.5,635.4,3043.7,aya,0.001675,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
flores-en-uk-dev-273,translate,headline,flores,0.734848484848485,0.7450980392156863,0.8804071246819338,0.7382716049382715,1976.5,1673.8,730.2,2847.2,aya,0.0044,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
flores-en-uk-dev-274,translate,headline,flores,0.7870967741935484,0.804102564102564,0.8296760710553814,0.8348909657320872,1986.3,1613.2,823.8,2907.1,aya,0.000306,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
flores-en-uk-dev-277,translate,headline,flores,0.7796610169491527,0.7971929824561403,0.7972508591065293,0.7671620665251239,3159.1,2481.1,1132.0,4326.3,aya,6.9e-05,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
flores-en-uk-dev-299,translate,headline,flores,0.6892307692307692,0.8150346191889218,0.7725490196078432,0.751004016064257,2098.0,2154.9,884.1,3286.1,lapa,0.00273,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
flores-en-uk-dev-304,translate,headline,flores,1.0,1.0,0.9512195121951219,1.0,878.2,920.2,327.1,1238.9,mamay4+lapa,0.000529,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
flores-en-uk-dev-308,translate,headline,flores,1.0,1.0,0.9285714285714286,1.0,707.4,615.4,252.2,991.1,mamay4+lapa,0.001134,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
flores-en-uk-dev-327,translate,headline,flores,0.8051282051282053,0.7302904564315352,0.7584345479082322,0.7942708333333333,1629.4,1286.3,538.5,2355.7,mamay4,0.000953,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
flores-en-uk-dev-332,translate,headline,flores,0.9579831932773109,0.8415300546448087,0.9579831932773109,0.8415300546448087,1016.2,1232.9,404.6,1566.0,mamay4+aya,0.003014,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
